file1,file2,score,user_relation,score_with_nonoise,score_denoise
126.wav,161.wav,tensor([0.1401]),different,tensor([0.1869]),tensor([0.2698])
126.wav,162.wav,tensor([0.0795]),different,tensor([0.1889]),tensor([0.2032])
126.wav,163.wav,tensor([0.1095]),different,tensor([0.1191]),tensor([0.2590])
126.wav,164.wav,tensor([0.2259]),different,tensor([0.1714]),tensor([0.3093])
126.wav,165.wav,tensor([0.1818]),different,tensor([0.3075]),tensor([0.3007])
126.wav,166.wav,tensor([0.3007]),different,tensor([0.1413]),tensor([0.2102])
126.wav,167.wav,tensor([0.1267]),different,tensor([0.0034]),tensor([0.1883])
126.wav,168.wav,tensor([0.2084]),different,tensor([0.0636]),tensor([0.3071])
126.wav,169.wav,tensor([0.0906]),different,tensor([0.0744]),tensor([0.1451])
126.wav,170.wav,tensor([0.0682]),different,tensor([0.0334]),tensor([0.1413])
126.wav,171.wav,tensor([0.0168]),different,tensor([0.0204]),tensor([0.2536])
126.wav,172.wav,tensor([0.0195]),different,tensor([0.1241]),tensor([0.1873])
126.wav,173.wav,tensor([0.0569]),different,tensor([0.1010]),tensor([0.3017])
126.wav,174.wav,tensor([0.0597]),different,tensor([-0.0245]),tensor([0.2241])
126.wav,175.wav,tensor([0.0724]),different,tensor([0.1056]),tensor([0.3096])
126.wav,176.wav,tensor([0.1691]),different,tensor([0.1363]),tensor([0.2337])
126.wav,177.wav,tensor([0.2552]),different,tensor([0.2245]),tensor([0.2625])
126.wav,178.wav,tensor([0.2538]),different,tensor([0.2306]),tensor([0.2912])
126.wav,179.wav,tensor([0.1608]),different,tensor([0.1502]),tensor([0.2224])
126.wav,180.wav,tensor([0.2430]),different,tensor([0.2299]),tensor([0.2269])
126.wav,181.wav,tensor([0.3355]),different,tensor([0.2530]),tensor([0.4243])
126.wav,182.wav,tensor([0.2823]),different,tensor([0.2730]),tensor([0.4837])
126.wav,183.wav,tensor([0.3199]),different,tensor([0.2857]),tensor([0.4228])
126.wav,184.wav,tensor([0.3430]),different,tensor([0.2239]),tensor([0.4175])
126.wav,185.wav,tensor([0.4371]),different,tensor([0.3294]),tensor([0.4291])
126.wav,186.wav,tensor([0.3361]),different,tensor([0.1613]),tensor([0.3291])
126.wav,187.wav,tensor([0.5431]),different,tensor([0.4840]),tensor([0.6287])
126.wav,188.wav,tensor([0.4735]),different,tensor([0.3499]),tensor([0.5574])
126.wav,189.wav,tensor([0.2985]),different,tensor([0.3169]),tensor([0.3646])
126.wav,190.wav,tensor([0.3263]),different,tensor([0.2516]),tensor([0.3420])
126.wav,191.wav,tensor([0.1026]),different,tensor([0.1853]),tensor([0.2939])
126.wav,192.wav,tensor([0.0856]),different,tensor([0.0778]),tensor([0.3195])
126.wav,193.wav,tensor([0.0794]),different,tensor([0.0142]),tensor([0.2504])
126.wav,194.wav,tensor([0.0882]),different,tensor([0.0910]),tensor([0.2910])
126.wav,195.wav,tensor([-0.0354]),different,tensor([0.0563]),tensor([0.1462])
126.wav,196.wav,tensor([0.0887]),different,tensor([0.0683]),tensor([0.0851])
126.wav,197.wav,tensor([0.1276]),different,tensor([0.1046]),tensor([0.1738])
126.wav,198.wav,tensor([0.1413]),different,tensor([0.0652]),tensor([0.1690])
126.wav,199.wav,tensor([0.1858]),different,tensor([0.1351]),tensor([0.3501])
126.wav,200.wav,tensor([0.1421]),different,tensor([0.1537]),tensor([0.2589])
127.wav,128.wav,tensor([0.8027]),same,tensor([0.7314]),tensor([0.8392])
127.wav,129.wav,tensor([0.7382]),same,tensor([0.6631]),tensor([0.8016])
127.wav,130.wav,tensor([0.7250]),same,tensor([0.7014]),tensor([0.7505])
127.wav,131.wav,tensor([0.2717]),different,tensor([0.2651]),tensor([0.3745])
127.wav,132.wav,tensor([0.2712]),different,tensor([0.3189]),tensor([0.4161])
127.wav,133.wav,tensor([0.3696]),different,tensor([0.2892]),tensor([0.5189])
127.wav,134.wav,tensor([0.2320]),different,tensor([0.1563]),tensor([0.4788])
127.wav,135.wav,tensor([0.2622]),different,tensor([0.2408]),tensor([0.3805])
127.wav,136.wav,tensor([0.3814]),different,tensor([0.2719]),tensor([0.4946])
127.wav,137.wav,tensor([0.3602]),different,tensor([0.2402]),tensor([0.4832])
127.wav,138.wav,tensor([0.1936]),different,tensor([0.2300]),tensor([0.4020])
127.wav,139.wav,tensor([0.3628]),different,tensor([0.2519]),tensor([0.4836])
127.wav,140.wav,tensor([0.2940]),different,tensor([0.2447]),tensor([0.3211])
127.wav,141.wav,tensor([0.0736]),different,tensor([0.0234]),tensor([0.2085])
127.wav,142.wav,tensor([0.0832]),different,tensor([0.0205]),tensor([0.1763])
127.wav,143.wav,tensor([0.0820]),different,tensor([0.0286]),tensor([0.2388])
127.wav,144.wav,tensor([0.1128]),different,tensor([0.0278]),tensor([0.2383])
127.wav,145.wav,tensor([0.1275]),different,tensor([0.0715]),tensor([0.2178])
127.wav,146.wav,tensor([0.3125]),different,tensor([0.3039]),tensor([0.4748])
127.wav,147.wav,tensor([0.2441]),different,tensor([0.2248]),tensor([0.4249])
127.wav,148.wav,tensor([0.3079]),different,tensor([0.2976]),tensor([0.4341])
127.wav,149.wav,tensor([0.3112]),different,tensor([0.1981]),tensor([0.4714])
127.wav,150.wav,tensor([0.2459]),different,tensor([0.2489]),tensor([0.4270])
127.wav,151.wav,tensor([0.1097]),different,tensor([0.1439]),tensor([0.2349])
127.wav,152.wav,tensor([0.1779]),different,tensor([0.2139]),tensor([0.2464])
127.wav,153.wav,tensor([0.1194]),different,tensor([0.1881]),tensor([0.2092])
127.wav,154.wav,tensor([0.0779]),different,tensor([0.2020]),tensor([0.1242])
127.wav,155.wav,tensor([0.1210]),different,tensor([0.1692]),tensor([0.2456])
127.wav,156.wav,tensor([0.3080]),different,tensor([0.3659]),tensor([0.4747])
127.wav,157.wav,tensor([0.4017]),different,tensor([0.3909]),tensor([0.4814])
127.wav,158.wav,tensor([0.3205]),different,tensor([0.2935]),tensor([0.4297])
127.wav,159.wav,tensor([0.4074]),different,tensor([0.3392]),tensor([0.4312])
127.wav,160.wav,tensor([0.3533]),different,tensor([0.3229]),tensor([0.4503])
127.wav,161.wav,tensor([0.2162]),different,tensor([0.2318]),tensor([0.3191])
127.wav,162.wav,tensor([0.1580]),different,tensor([0.2641]),tensor([0.1984])
127.wav,163.wav,tensor([0.1385]),different,tensor([0.1899]),tensor([0.2878])
127.wav,164.wav,tensor([0.2419]),different,tensor([0.2868]),tensor([0.2974])
127.wav,165.wav,tensor([0.1443]),different,tensor([0.3275]),tensor([0.2688])
127.wav,166.wav,tensor([0.3474]),different,tensor([0.2429]),tensor([0.2496])
127.wav,167.wav,tensor([0.1690]),different,tensor([0.0295]),tensor([0.2299])
127.wav,168.wav,tensor([0.2227]),different,tensor([0.1575]),tensor([0.3573])
127.wav,169.wav,tensor([0.1452]),different,tensor([0.1377]),tensor([0.2170])
127.wav,170.wav,tensor([0.1383]),different,tensor([0.0576]),tensor([0.1674])
127.wav,171.wav,tensor([0.0490]),different,tensor([0.0897]),tensor([0.2837])
127.wav,172.wav,tensor([0.0596]),different,tensor([0.0461]),tensor([0.2303])
127.wav,173.wav,tensor([0.1014]),different,tensor([0.0820]),tensor([0.3299])
127.wav,174.wav,tensor([0.1076]),different,tensor([0.0149]),tensor([0.2962])
127.wav,175.wav,tensor([0.0405]),different,tensor([0.0598]),tensor([0.3324])
127.wav,176.wav,tensor([0.0857]),different,tensor([0.1675]),tensor([0.2233])
127.wav,177.wav,tensor([0.2432]),different,tensor([0.2279]),tensor([0.2781])
127.wav,178.wav,tensor([0.2025]),different,tensor([0.2665]),tensor([0.3200])
127.wav,179.wav,tensor([0.0534]),different,tensor([0.1344]),tensor([0.1928])
127.wav,180.wav,tensor([0.2230]),different,tensor([0.2417]),tensor([0.2125])
127.wav,181.wav,tensor([0.2978]),different,tensor([0.3384]),tensor([0.4397])
127.wav,182.wav,tensor([0.3123]),different,tensor([0.3268]),tensor([0.4465])
127.wav,183.wav,tensor([0.3274]),different,tensor([0.2460]),tensor([0.3223])
127.wav,184.wav,tensor([0.3524]),different,tensor([0.2082]),tensor([0.3432])
127.wav,185.wav,tensor([0.4506]),different,tensor([0.3064]),tensor([0.4226])
127.wav,186.wav,tensor([0.2592]),different,tensor([0.1944]),tensor([0.3991])
127.wav,187.wav,tensor([0.5341]),different,tensor([0.4214]),tensor([0.5627])
127.wav,188.wav,tensor([0.4631]),different,tensor([0.2834]),tensor([0.4607])
127.wav,189.wav,tensor([0.2924]),different,tensor([0.3328]),tensor([0.3398])
127.wav,190.wav,tensor([0.3377]),different,tensor([0.2991]),tensor([0.3126])
127.wav,191.wav,tensor([0.1880]),different,tensor([0.2534]),tensor([0.3985])
127.wav,192.wav,tensor([0.1233]),different,tensor([0.2430]),tensor([0.3673])
127.wav,193.wav,tensor([0.1447]),different,tensor([0.1683]),tensor([0.2525])
127.wav,194.wav,tensor([0.1795]),different,tensor([0.2618]),tensor([0.3677])
127.wav,195.wav,tensor([-0.0264]),different,tensor([0.2426]),tensor([0.1464])
127.wav,196.wav,tensor([0.0839]),different,tensor([0.1293]),tensor([0.0859])
127.wav,197.wav,tensor([0.0669]),different,tensor([0.1268]),tensor([0.1260])
127.wav,198.wav,tensor([0.0795]),different,tensor([0.1211]),tensor([0.1539])
127.wav,199.wav,tensor([0.1418]),different,tensor([0.1936]),tensor([0.3365])
127.wav,200.wav,tensor([0.1595]),different,tensor([0.1608]),tensor([0.2907])
128.wav,129.wav,tensor([0.7072]),same,tensor([0.7109]),tensor([0.8325])
128.wav,130.wav,tensor([0.8227]),same,tensor([0.7756]),tensor([0.8721])
128.wav,131.wav,tensor([0.3165]),different,tensor([0.2470]),tensor([0.4759])
128.wav,132.wav,tensor([0.2612]),different,tensor([0.2973]),tensor([0.4269])
128.wav,133.wav,tensor([0.3859]),different,tensor([0.3069]),tensor([0.5466])
128.wav,134.wav,tensor([0.2772]),different,tensor([0.1833]),tensor([0.4918])
128.wav,135.wav,tensor([0.3109]),different,tensor([0.2080]),tensor([0.4883])
128.wav,136.wav,tensor([0.3871]),different,tensor([0.1546]),tensor([0.4540])
128.wav,137.wav,tensor([0.2864]),different,tensor([0.0797]),tensor([0.4449])
128.wav,138.wav,tensor([0.1624]),different,tensor([0.1314]),tensor([0.3649])
128.wav,139.wav,tensor([0.2726]),different,tensor([0.0709]),tensor([0.4181])
128.wav,140.wav,tensor([0.3087]),different,tensor([0.1316]),tensor([0.3729])
128.wav,141.wav,tensor([-0.0121]),different,tensor([-0.0963]),tensor([0.1477])
128.wav,142.wav,tensor([0.0075]),different,tensor([-0.0584]),tensor([0.1627])
128.wav,143.wav,tensor([0.0122]),different,tensor([-0.0366]),tensor([0.2093])
128.wav,144.wav,tensor([0.0442]),different,tensor([-0.0258]),tensor([0.2212])
128.wav,145.wav,tensor([-0.0134]),different,tensor([-0.0594]),tensor([0.2017])
128.wav,146.wav,tensor([0.3385]),different,tensor([0.2133]),tensor([0.4531])
128.wav,147.wav,tensor([0.1785]),different,tensor([0.0601]),tensor([0.3619])
128.wav,148.wav,tensor([0.2409]),different,tensor([0.1512]),tensor([0.3950])
128.wav,149.wav,tensor([0.2380]),different,tensor([0.0457]),tensor([0.4178])
128.wav,150.wav,tensor([0.2274]),different,tensor([0.1473]),tensor([0.3978])
128.wav,151.wav,tensor([0.1682]),different,tensor([0.1555]),tensor([0.2422])
128.wav,152.wav,tensor([0.2495]),different,tensor([0.2475]),tensor([0.2253])
128.wav,153.wav,tensor([0.1887]),different,tensor([0.2493]),tensor([0.2144])
128.wav,154.wav,tensor([0.1974]),different,tensor([0.2813]),tensor([0.1508])
128.wav,155.wav,tensor([0.2011]),different,tensor([0.2351]),tensor([0.2579])
128.wav,156.wav,tensor([0.3171]),different,tensor([0.3289]),tensor([0.4800])
128.wav,157.wav,tensor([0.4360]),different,tensor([0.3757]),tensor([0.4837])
128.wav,158.wav,tensor([0.3115]),different,tensor([0.2856]),tensor([0.4895])
128.wav,159.wav,tensor([0.4052]),different,tensor([0.3024]),tensor([0.5156])
128.wav,160.wav,tensor([0.3427]),different,tensor([0.2937]),tensor([0.5118])
128.wav,161.wav,tensor([0.2053]),different,tensor([0.1808]),tensor([0.3158])
128.wav,162.wav,tensor([0.1490]),different,tensor([0.1768]),tensor([0.2497])
128.wav,163.wav,tensor([0.1643]),different,tensor([0.1555]),tensor([0.3391])
128.wav,164.wav,tensor([0.2796]),different,tensor([0.2102]),tensor([0.3752])
128.wav,165.wav,tensor([0.1635]),different,tensor([0.2298]),tensor([0.3194])
128.wav,166.wav,tensor([0.2610]),different,tensor([0.1669]),tensor([0.2623])
128.wav,167.wav,tensor([0.0866]),different,tensor([-0.0648]),tensor([0.2069])
128.wav,168.wav,tensor([0.1552]),different,tensor([0.0671]),tensor([0.3637])
128.wav,169.wav,tensor([0.0205]),different,tensor([-0.0209]),tensor([0.1767])
128.wav,170.wav,tensor([0.0155]),different,tensor([-0.0315]),tensor([0.1900])
128.wav,171.wav,tensor([0.0517]),different,tensor([0.0652]),tensor([0.2395])
128.wav,172.wav,tensor([0.0456]),different,tensor([0.0574]),tensor([0.1702])
128.wav,173.wav,tensor([0.0774]),different,tensor([0.1280]),tensor([0.2442])
128.wav,174.wav,tensor([0.0719]),different,tensor([0.0695]),tensor([0.2234])
128.wav,175.wav,tensor([0.0530]),different,tensor([0.0507]),tensor([0.2560])
128.wav,176.wav,tensor([0.1347]),different,tensor([0.2261]),tensor([0.2536])
128.wav,177.wav,tensor([0.2540]),different,tensor([0.2279]),tensor([0.2968])
128.wav,178.wav,tensor([0.2301]),different,tensor([0.3071]),tensor([0.3037])
128.wav,179.wav,tensor([0.0938]),different,tensor([0.2079]),tensor([0.2238])
128.wav,180.wav,tensor([0.1541]),different,tensor([0.2831]),tensor([0.2079])
128.wav,181.wav,tensor([0.3195]),different,tensor([0.2302]),tensor([0.3869])
128.wav,182.wav,tensor([0.3044]),different,tensor([0.2683]),tensor([0.4356])
128.wav,183.wav,tensor([0.3227]),different,tensor([0.1900]),tensor([0.3779])
128.wav,184.wav,tensor([0.3523]),different,tensor([0.1971]),tensor([0.3532])
128.wav,185.wav,tensor([0.4581]),different,tensor([0.2144]),tensor([0.4003])
128.wav,186.wav,tensor([0.2417]),different,tensor([0.1766]),tensor([0.3340])
128.wav,187.wav,tensor([0.5192]),different,tensor([0.3486]),tensor([0.5588])
128.wav,188.wav,tensor([0.4164]),different,tensor([0.1682]),tensor([0.4964])
128.wav,189.wav,tensor([0.2541]),different,tensor([0.2690]),tensor([0.3657])
128.wav,190.wav,tensor([0.3366]),different,tensor([0.2288]),tensor([0.3314])
128.wav,191.wav,tensor([0.1777]),different,tensor([0.1582]),tensor([0.3381])
128.wav,192.wav,tensor([0.0737]),different,tensor([0.2172]),tensor([0.3279])
128.wav,193.wav,tensor([0.0883]),different,tensor([0.0903]),tensor([0.2419])
128.wav,194.wav,tensor([0.0874]),different,tensor([0.1307]),tensor([0.3312])
128.wav,195.wav,tensor([-0.0323]),different,tensor([0.1748]),tensor([0.1535])
128.wav,196.wav,tensor([0.1325]),different,tensor([0.0739]),tensor([0.1105])
128.wav,197.wav,tensor([0.1071]),different,tensor([0.0608]),tensor([0.1200])
128.wav,198.wav,tensor([0.1111]),different,tensor([0.0385]),tensor([0.1282])
128.wav,199.wav,tensor([0.1881]),different,tensor([0.0833]),tensor([0.2822])
128.wav,200.wav,tensor([0.1620]),different,tensor([0.0641]),tensor([0.2499])
129.wav,130.wav,tensor([0.7560]),same,tensor([0.6648]),tensor([0.8239])
129.wav,131.wav,tensor([0.2849]),different,tensor([0.2466]),tensor([0.3846])
129.wav,132.wav,tensor([0.2883]),different,tensor([0.3605]),tensor([0.4045])
129.wav,133.wav,tensor([0.3396]),different,tensor([0.3369]),tensor([0.4719])
129.wav,134.wav,tensor([0.2193]),different,tensor([0.1758]),tensor([0.3970])
129.wav,135.wav,tensor([0.3162]),different,tensor([0.2412]),tensor([0.4587])
129.wav,136.wav,tensor([0.3447]),different,tensor([0.1836]),tensor([0.5253])
129.wav,137.wav,tensor([0.3288]),different,tensor([0.1586]),tensor([0.5679])
129.wav,138.wav,tensor([0.1477]),different,tensor([0.1617]),tensor([0.4279])
129.wav,139.wav,tensor([0.2581]),different,tensor([0.1644]),tensor([0.5285])
129.wav,140.wav,tensor([0.3246]),different,tensor([0.1625]),tensor([0.4350])
129.wav,141.wav,tensor([0.0625]),different,tensor([0.1224]),tensor([0.1943])
129.wav,142.wav,tensor([0.1033]),different,tensor([0.0430]),tensor([0.1761])
129.wav,143.wav,tensor([0.0897]),different,tensor([0.1314]),tensor([0.2286])
129.wav,144.wav,tensor([0.1176]),different,tensor([0.0657]),tensor([0.2126])
129.wav,145.wav,tensor([0.1287]),different,tensor([0.0744]),tensor([0.2078])
129.wav,146.wav,tensor([0.2962]),different,tensor([0.2190]),tensor([0.3916])
129.wav,147.wav,tensor([0.2534]),different,tensor([0.1642]),tensor([0.3849])
129.wav,148.wav,tensor([0.2286]),different,tensor([0.2495]),tensor([0.3785])
129.wav,149.wav,tensor([0.2653]),different,tensor([0.1807]),tensor([0.4164])
129.wav,150.wav,tensor([0.2810]),different,tensor([0.2113]),tensor([0.4123])
129.wav,151.wav,tensor([0.1312]),different,tensor([0.2257]),tensor([0.2288])
129.wav,152.wav,tensor([0.2222]),different,tensor([0.3002]),tensor([0.2275])
129.wav,153.wav,tensor([0.1923]),different,tensor([0.3039]),tensor([0.1890])
129.wav,154.wav,tensor([0.1239]),different,tensor([0.2713]),tensor([0.1461])
129.wav,155.wav,tensor([0.1990]),different,tensor([0.2500]),tensor([0.2640])
129.wav,156.wav,tensor([0.3984]),different,tensor([0.4115]),tensor([0.5141])
129.wav,157.wav,tensor([0.4310]),different,tensor([0.4340]),tensor([0.5236])
129.wav,158.wav,tensor([0.3617]),different,tensor([0.3438]),tensor([0.5369])
129.wav,159.wav,tensor([0.4168]),different,tensor([0.4167]),tensor([0.5309])
129.wav,160.wav,tensor([0.3784]),different,tensor([0.3968]),tensor([0.5521])
129.wav,161.wav,tensor([0.1532]),different,tensor([0.1647]),tensor([0.2632])
129.wav,162.wav,tensor([0.1550]),different,tensor([0.2054]),tensor([0.2093])
129.wav,163.wav,tensor([0.1567]),different,tensor([0.1381]),tensor([0.3006])
129.wav,164.wav,tensor([0.2619]),different,tensor([0.1684]),tensor([0.3412])
129.wav,165.wav,tensor([0.1792]),different,tensor([0.2465]),tensor([0.3162])
129.wav,166.wav,tensor([0.2811]),different,tensor([0.3698]),tensor([0.2654])
129.wav,167.wav,tensor([0.1388]),different,tensor([0.1385]),tensor([0.2746])
129.wav,168.wav,tensor([0.1504]),different,tensor([0.2172]),tensor([0.3845])
129.wav,169.wav,tensor([0.0263]),different,tensor([0.2241]),tensor([0.1737])
129.wav,170.wav,tensor([-0.0212]),different,tensor([0.1121]),tensor([0.1576])
129.wav,171.wav,tensor([0.0177]),different,tensor([0.1518]),tensor([0.2231])
129.wav,172.wav,tensor([0.0091]),different,tensor([0.2388]),tensor([0.2130])
129.wav,173.wav,tensor([0.0681]),different,tensor([0.2530]),tensor([0.2779])
129.wav,174.wav,tensor([0.0743]),different,tensor([0.1618]),tensor([0.2353])
129.wav,175.wav,tensor([0.0956]),different,tensor([0.1972]),tensor([0.2633])
129.wav,176.wav,tensor([0.0853]),different,tensor([0.2659]),tensor([0.2010])
129.wav,177.wav,tensor([0.2355]),different,tensor([0.3629]),tensor([0.2763])
129.wav,178.wav,tensor([0.1964]),different,tensor([0.3371]),tensor([0.2819])
129.wav,179.wav,tensor([0.1229]),different,tensor([0.2498]),tensor([0.2014])
129.wav,180.wav,tensor([0.1762]),different,tensor([0.3332]),tensor([0.2091])
129.wav,181.wav,tensor([0.4326]),different,tensor([0.3781]),tensor([0.4632])
129.wav,182.wav,tensor([0.3495]),different,tensor([0.2545]),tensor([0.4989])
129.wav,183.wav,tensor([0.3944]),different,tensor([0.3134]),tensor([0.4365])
129.wav,184.wav,tensor([0.3931]),different,tensor([0.2332]),tensor([0.3877])
129.wav,185.wav,tensor([0.4922]),different,tensor([0.2976]),tensor([0.4316])
129.wav,186.wav,tensor([0.3074]),different,tensor([0.2441]),tensor([0.3959])
129.wav,187.wav,tensor([0.5852]),different,tensor([0.4420]),tensor([0.6771])
129.wav,188.wav,tensor([0.4674]),different,tensor([0.3205]),tensor([0.5870])
129.wav,189.wav,tensor([0.3531]),different,tensor([0.3770]),tensor([0.4322])
129.wav,190.wav,tensor([0.3430]),different,tensor([0.3429]),tensor([0.3722])
129.wav,191.wav,tensor([0.2180]),different,tensor([0.2590]),tensor([0.3661])
